"image","round","plate","row","col","startlivefronds","startdeadfronds","particles","area","perim","mean","circ","feret","minferet","ar","round","solid","perred","pergreen","perblue","numrow"
"DSC_1088_Plate3Round2Start.JPG",2,3,"b",11,1,0,1,696,169.238,88.316,0.305,39.319,31,1.115,0.897,0.757,0.354099672388544,0.366098253242146,0.28035690022193,2
"DSC_1088_Plate3Round2Start.JPG",2,3,"c",11,1,1,1,269,79.497,100.483,0.535,26.683,16.603,1.942,0.515,0.749,0.346924355363594,0.365793218753421,0.286917521703505,3
"DSC_1088_Plate3Round2Start.JPG",2,3,"d",11,1,1,1,348,93.74,94.744,0.498,27.514,21.08,1.487,0.673,0.782,0.366686368881759,0.378001069548819,0.25567142334431,4
"DSC_1088_Plate3Round2Start.JPG",2,3,"e",11,1,2,1,445,130.368,91.589,0.329,31.257,27.249,1.273,0.785,0.75,0.36675801679241,0.371223618556814,0.26217850032937,5
"DSC_1088_Plate3Round2Start.JPG",2,3,"f",11,2,1,2,1046,252.836,84.64,0.4005,40.1775,24.1145,1.794,0.5585,0.7105,0.365313779777337,0.375495253990751,0.259855115564765,6
"DSC_1088_Plate3Round2Start.JPG",2,3,"g",11,3,0,1,2108,392.759,86.714,0.172,75.18,56.935,1.699,0.588,0.693,0.368737074367076,0.378427935512143,0.253284744485704,7
"DSC_1088_Plate3Round2Start.JPG",2,3,"h",11,1,1,1,485,87.255,80.518,0.801,29.411,22,1.33,0.752,0.934,0.364622403272146,0.378391581178536,0.257023274298915,8
"DSC_1088_Plate3Round2Start.JPG",2,3,"a",12,1,2,1,504,95.255,72.744,0.698,36.056,23.031,1.592,0.628,0.894,0.347263462736904,0.374945012647091,0.27727372704278,1
"DSC_1088_Plate3Round2Start.JPG",2,3,"b",12,2,1,2,1025,213.522,94.4665,0.4155,31.5485,19.4635,1.5545,0.664,0.7345,0.36193606874913,0.364581525196673,0.274212939334438,2
"DSC_1088_Plate3Round2Start.JPG",2,3,"c",12,1,0,2,1256,284.333,97.5795,0.3855,35.8455,24.3205,1.6255,0.616,0.736,0.367639170970742,0.370103969895336,0.262841438601243,3
"DSC_1088_Plate3Round2Start.JPG",2,3,"d",12,1,1,1,803,146.61,92.335,0.469,42.012,27.967,1.435,0.697,0.864,0.361029584303532,0.372690023645783,0.266587245717586,4
"DSC_1088_Plate3Round2Start.JPG",2,3,"e",12,2,3,2,495,200.208,95.9195,0.3135,29.0845,17.309,1.646,0.6415,0.631,0.36713368389781,0.367562246609885,0.265694237648486,5
"DSC_1088_Plate3Round2Start.JPG",2,3,"f",12,1,2,1,699,119.439,82.345,0.616,35.468,29.639,1.25,0.8,0.883,0.35813548687433,0.377719756309835,0.264237861031838,6
"DSC_1088_Plate3Round2Start.JPG",2,3,"g",12,1,1,1,949,192.995,76.142,0.32,58.215,27.632,2.42,0.413,0.761,0.366823391382767,0.375815362524406,0.2581229807465,7
"DSC_1088_Plate3Round2Start.JPG",2,3,"h",12,2,2,2,866,213.279,78.4525,0.3415,31.0025,20.682,1.445,0.713,0.6885,0.372708833392054,0.381024603536595,0.246674087943852,8
"DSC_1100_Plate1Round3Start.JPG",3,1,"a",1,2,0,1,1584,182.652,96.213,0.597,71.281,33.755,2.499,0.4,0.855,0.350458531244911,0.380388651568222,0.268875654364102,1
"DSC_1100_Plate1Round3Start.JPG",3,1,"b",1,2,0,1,1503,162.024,93.802,0.719,61.057,33.692,1.89,0.529,0.935,0.339107908146948,0.382603782435343,0.27813550528418,2
"DSC_1100_Plate1Round3Start.JPG",3,1,"c",1,3,0,2,2001,259.037,99.5405,0.6995,45.9085,30.105,1.615,0.642,0.894,0.34983376148605,0.379284641442539,0.270989467175592,3
"DSC_1100_Plate1Round3Start.JPG",3,1,"d",1,3,0,2,1674,237.321,100.82,0.7465,39.0515,29.555,1.3495,0.763,0.9115,0.349500121402136,0.381905435821548,0.268644843835404,4
"DSC_1100_Plate1Round3Start.JPG",3,1,"e",1,4,0,4,3104,450.802,97.85325,0.64775,37.07475,22.8565,1.67125,0.626,0.87925,0.356173214509187,0.380533220454234,0.263346744250547,5
"DSC_1100_Plate1Round3Start.JPG",3,1,"f",1,3,0,3,2947,437.589,101.764666666667,0.502666666666667,43.4603333333333,31.23,1.68933333333333,0.658666666666667,0.853333333333333,0.354792452799899,0.375659049593458,0.269810879210271,6
"DSC_1100_Plate1Round3Start.JPG",3,1,"g",1,3,0,2,3484,350.96,95.965,0.692,58.471,40.328,1.4665,0.6915,0.9195,0.36030982910563,0.386169687164812,0.253580988619055,7
"DSC_1100_Plate1Round3Start.JPG",3,1,"h",1,2,1,1,1937,272.492,92.292,0.328,74.947,49.635,1.71,0.585,0.771,0.360034817030006,0.377725046591254,0.26241349918375,8
"DSC_1100_Plate1Round3Start.JPG",3,1,"a",2,1,0,1,924,131.782,104.116,0.669,41.869,31.754,1.36,0.735,0.883,0.343046857991727,0.373743388784305,0.283376234200315,1
"DSC_1100_Plate1Round3Start.JPG",3,1,"b",2,2,0,1,1413,152.752,106.029,0.761,56.727,33.425,1.701,0.588,0.941,0.346301483556386,0.382826082172487,0.271076780880702,2
"DSC_1100_Plate1Round3Start.JPG",3,1,"c",2,2,0,1,2591,351.789,107.225,0.263,103.73,44.673,3,0.333,0.684,0.348814797544105,0.375789228258335,0.275601150229269,3
"DSC_1100_Plate1Round3Start.JPG",3,1,"d",2,2,1,2,2670,281.12,97.887,0.742,47.033,33.4975,1.427,0.701,0.908,0.348649836082724,0.384713270460891,0.266667422505593,4
"DSC_1100_Plate1Round3Start.JPG",3,1,"e",2,2,0,2,1688,230.693,99.245,0.7785,40.1225,29.646,1.427,0.725,0.928,0.350649389347084,0.383792122273362,0.265530451014255,5
"DSC_1100_Plate1Round3Start.JPG",3,1,"f",2,3,1,1,3009,439.328,105.876,0.196,102.083,57.527,1.872,0.534,0.676,0.36202098051809,0.377151888372562,0.261186041532862,6
"DSC_1100_Plate1Round3Start.JPG",3,1,"g",2,2,1,2,2155,383.446,104.493,0.534,57.1115,31.2865,2.0635,0.5325,0.792,0.353238652274813,0.375010769715908,0.271837972284167,7
"DSC_1100_Plate1Round3Start.JPG",3,1,"h",2,1,0,1,1548,178.652,87.355,0.609,61.587,39.275,1.556,0.643,0.897,0.357991338026825,0.382324995707172,0.259973670654227,8
"DSC_1100_Plate1Round3Start.JPG",3,1,"a",3,2,2,2,720,164.409,102.6115,0.656,31.1965,17.8635,1.9005,0.549,0.8815,0.351934059889586,0.375005412608758,0.27337707124934,1
"DSC_1100_Plate1Round3Start.JPG",3,1,"b",3,1,0,1,818,128.368,100.881,0.624,47.424,26.02,1.823,0.548,0.885,0.344570996190231,0.377213416467587,0.277838905905638,2
"DSC_1100_Plate1Round3Start.JPG",3,1,"c",3,3,0,2,1934,246.736,103.2015,0.7845,42.6965,30.837,1.307,0.7765,0.927,0.353924807814281,0.383835517915369,0.262191856367263,3
"DSC_1100_Plate1Round3Start.JPG",3,1,"d",3,2,0,1,1187,170.652,107.799,0.512,58.189,32.719,1.8,0.556,0.804,0.351948224627934,0.376030080674836,0.272439138272773,4
"DSC_1100_Plate1Round3Start.JPG",3,1,"e",3,1,1,1,999,128.468,107.432,0.761,45.486,31.276,1.419,0.705,0.933,0.350935165189763,0.38228212574776,0.26723260605158,5
"DSC_1100_Plate1Round3Start.JPG",3,1,"f",3,2,0,1,2375,209.037,94.576,0.683,77.473,42.266,1.799,0.556,0.912,0.351829921615068,0.393066598996222,0.255392488580612,6
"DSC_1100_Plate1Round3Start.JPG",3,1,"g",3,1,1,1,1194,138.368,97.863,0.784,50.606,32.76,1.536,0.651,0.937,0.353633821430639,0.389990769408936,0.256263007129014,7
"DSC_1100_Plate1Round3Start.JPG",3,1,"h",3,3,0,1,2162,209.865,86.707,0.617,65.307,52.063,1.225,0.816,0.897,0.350663729572007,0.379177382833374,0.270085844664598,8
"DSC_1100_Plate1Round3Start.JPG",3,1,"a",4,2,0,2,1141,178.409,101.8435,0.849,30.6365,24.5,1.1725,0.8525,0.929,0.341270445499617,0.378334813460314,0.280316333025362,1
"DSC_1100_Plate1Round3Start.JPG",3,1,"b",4,3,2,3,1570,331.89,107.184333333333,0.626,32.5913333333333,24.4036666666667,1.241,0.819333333333333,0.846666666666667,0.353940745912129,0.374791485885255,0.271692650127167,2
"DSC_1100_Plate1Round3Start.JPG",3,1,"c",4,2,2,2,2016,257.421,102.872,0.777,40.834,34.997,1.135,0.8825,0.9245,0.352351095648674,0.383453999281148,0.264331504131599,3
"DSC_1100_Plate1Round3Start.JPG",3,1,"d",4,1,0,1,1093,133.439,94.627,0.771,47.518,34.09,1.359,0.736,0.915,0.34010025327514,0.390318478517407,0.269479112726812,4
"DSC_1100_Plate1Round3Start.JPG",3,1,"e",4,2,2,2,1626,260.593,105.02,0.6205,40.43,28.94,1.42,0.723,0.9,0.359631931839002,0.382097593700483,0.258509125953231,5
"DSC_1100_Plate1Round3Start.JPG",3,1,"f",4,1,0,1,702,115.397,106.443,0.662,43.324,24.147,1.87,0.535,0.908,0.351421261457619,0.383228582433791,0.265816759517613,6
"DSC_1100_Plate1Round3Start.JPG",3,1,"g",4,3,0,1,1052,166.51,98.721,0.477,48.104,38.082,1.145,0.873,0.86,0.356020164571537,0.386496625169248,0.25765203620979,7
"DSC_1100_Plate1Round3Start.JPG",3,1,"h",4,2,0,1,1961,254.635,101.404,0.38,73.348,40.866,2.01,0.497,0.818,0.357083218281988,0.369301671202977,0.273927392739274,8
"DSC_1100_Plate1Round3Start.JPG",3,1,"a",5,1,0,1,1194,161.924,89.635,0.572,55.154,33.951,1.608,0.622,0.881,0.343102582696491,0.382555177479035,0.274171175694018,1
"DSC_1100_Plate1Round3Start.JPG",3,1,"b",5,2,0,1,2224,222.208,99.356,0.566,78.873,39.956,2.163,0.462,0.875,0.345280271615873,0.38209737375364,0.272716292926446,2
"DSC_1100_Plate1Round3Start.JPG",3,1,"c",5,3,0,2,2157,291.563,107.4295,0.619,47.1835,31.339,1.489,0.6775,0.871,0.357391095441543,0.379683737647581,0.263124782473771,3
"DSC_1100_Plate1Round3Start.JPG",3,1,"d",5,2,0,1,1118,145.924,106.568,0.66,46.239,39.056,1.152,0.868,0.881,0.372222430748442,0.39460250731927,0.233212596651903,4
"DSC_1100_Plate1Round3Start.JPG",3,1,"e",5,2,1,1,2065,206.995,99.514,0.606,71.868,42.348,1.663,0.601,0.888,0.357651519719169,0.388906753488621,0.253753240750045,5
"DSC_1100_Plate1Round3Start.JPG",3,1,"f",5,4,1,2,1742,261.706,110.3825,0.635,41.7405,30.303,1.39,0.759,0.881,0.377675135534115,0.390417979594649,0.23191097928619,6
"DSC_1100_Plate1Round3Start.JPG",3,1,"g",5,2,0,1,1081,132.953,102.594,0.768,43.267,35.435,1.194,0.838,0.919,0.354578890253491,0.381906674204469,0.263553424176852,7
"DSC_1100_Plate1Round3Start.JPG",3,1,"h",5,1,0,1,880,115.64,95.351,0.827,40,31.82,1.225,0.816,0.939,0.339842616578047,0.376098135660175,0.284167619287335,8
"DSC_1100_Plate1Round3Start.JPG",3,1,"a",6,3,0,1,1438,220.836,97.371,0.371,79.12,28.831,3.278,0.305,0.75,0.353411179920099,0.384043161379329,0.262453228716284,1
"DSC_1100_Plate1Round3Start.JPG",3,1,"b",6,2,0,1,1201,137.338,100.026,0.8,46.39,37.719,1.195,0.837,0.928,0.340818053972634,0.383503622391512,0.275718313238558,2
"DSC_1100_Plate1Round3Start.JPG",3,1,"c",6,2,0,1,885,133.439,103.245,0.625,43.417,30.52,1.396,0.716,0.885,0.348714223449077,0.374636382714256,0.27690445057872,3
"DSC_1100_Plate1Round3Start.JPG",3,1,"d",6,3,1,2,1803,252.836,104.6835,0.709,42.5005,29.543,1.434,0.7085,0.91,0.358668688581419,0.38854143571795,0.252788127534682,4
"DSC_1100_Plate1Round3Start.JPG",3,1,"e",6,3,1,3,2336,327.989,100.533,0.806,37.4883333333333,28.8983333333333,1.308,0.780666666666667,0.929333333333333,0.356111517821908,0.390025710928123,0.254184514942646,5
"DSC_1100_Plate1Round3Start.JPG",3,1,"f",6,3,0,2,1504,262.836,106.918,0.6085,41.1655,28.127,1.413,0.7095,0.865,0.353840139484074,0.382456379173859,0.263881239370896,6
"DSC_1100_Plate1Round3Start.JPG",3,1,"g",6,2,0,1,869,119.882,108.525,0.76,42.802,27.687,1.561,0.641,0.92,0.35940720264148,0.386454733932274,0.25436535360516,7
"DSC_1100_Plate1Round3Start.JPG",3,1,"h",6,1,0,1,1240,163.296,104.996,0.584,59.203,34.271,1.999,0.5,0.83,0.351026070834444,0.3641408561596,0.285131497072904,8
"DSC_1100_Plate1Round3Start.JPG",3,1,"a",7,3,1,2,1395,203.723,99.904,0.8445,36.2505,27.714,1.301,0.7695,0.933,0.355466222403817,0.375688210967499,0.269132662029879,1
"DSC_1100_Plate1Round3Start.JPG",3,1,"b",7,2,1,1,603,104.083,104.97,0.699,35.228,24,1.427,0.701,0.901,0.342939252484837,0.376012193960179,0.280823092312089,2
"DSC_1100_Plate1Round3Start.JPG",3,1,"c",7,1,0,1,1239,177.823,110.052,0.492,51.546,36.724,1.399,0.715,0.843,0.352248633979089,0.375737530137268,0.272165279443657,3
"DSC_1100_Plate1Round3Start.JPG",3,1,"d",7,3,0,2,1628,234.451,110.044,0.7315,40.577,27.2265,1.497,0.668,0.913,0.363018837549926,0.387239873545008,0.249764171921389,4
"DSC_1100_Plate1Round3Start.JPG",3,1,"e",7,2,0,1,1625,174.066,100.34,0.674,63.64,36.042,1.835,0.545,0.911,0.359766792904126,0.393130024583084,0.247445352468275,5
"DSC_1100_Plate1Round3Start.JPG",3,1,"f",7,4,3,1,3566,348.576,99.102,0.369,96.876,67.56,1.761,0.568,0.733,0.354738888552535,0.386265329323996,0.259285046383188,6
"DSC_1100_Plate1Round3Start.JPG",3,1,"g",7,2,0,1,1836,187.238,97.184,0.658,67.912,36.17,1.952,0.512,0.919,0.351841180990012,0.387395730435737,0.260841976731424,7
"DSC_1100_Plate1Round3Start.JPG",3,1,"h",7,1,2,1,767,126.125,104.392,0.606,44.944,26.264,1.723,0.581,0.868,0.348960329016272,0.375852555751399,0.275279714920684,8
"DSC_1100_Plate1Round3Start.JPG",3,1,"a",8,3,1,2,1824,326.819,107.732,0.4235,48.9695,30.1005,1.5715,0.639,0.8105,0.346816477560095,0.366968231297823,0.286258428167214,1
"DSC_1100_Plate1Round3Start.JPG",3,1,"b",8,2,0,1,1016,172.409,103.06,0.43,57.428,31.687,2.048,0.488,0.75,0.34041658580762,0.372792548030274,0.286490070509089,2
"DSC_1100_Plate1Round3Start.JPG",3,1,"c",8,4,0,2,2391,349.203,107.105,0.5625,53.464,35.113,1.5815,0.634,0.856,0.352185678045319,0.377336718463123,0.270678652107251,3
"DSC_1100_Plate1Round3Start.JPG",3,1,"d",8,2,0,1,868,133.196,112.446,0.615,41.593,28.205,1.515,0.66,0.891,0.366881288203523,0.386321730727045,0.24696298667805,4
"DSC_1100_Plate1Round3Start.JPG",3,1,"e",8,2,0,1,1447,217.865,105.328,0.383,61.294,40.762,1.472,0.679,0.85,0.357429490100765,0.381326269684541,0.261563876651982,5
"DSC_1100_Plate1Round3Start.JPG",3,1,"f",8,2,0,2,1332,216.451,107.313,0.684,38.8045,24.339,1.543,0.6545,0.9045,0.353285474176822,0.375914057550192,0.270915772568645,6
"DSC_1100_Plate1Round3Start.JPG",3,1,"g",8,3,1,2,2006,264.392,101.577,0.7315,44.769,31.7565,1.3755,0.729,0.92,0.36277982486878,0.3907924253794,0.246726460678545,7
"DSC_1100_Plate1Round3Start.JPG",3,1,"h",8,1,0,1,1014,123.64,96.509,0.834,40.46,35,1.146,0.873,0.95,0.345038631975602,0.385470094326263,0.269722685621721,8
"DSC_1100_Plate1Round3Start.JPG",3,1,"a",9,2,0,1,837,121.196,107.43,0.716,41.146,30.317,1.48,0.676,0.886,0.353734214527289,0.377613329609979,0.268878959942909,1
"DSC_1100_Plate1Round3Start.JPG",3,1,"b",9,1,1,1,482,113.64,101.295,0.469,43.932,21.775,1.83,0.546,0.76,0.340549879066094,0.37591194037218,0.283910031755434,2
"DSC_1100_Plate1Round3Start.JPG",3,1,"c",9,2,0,1,919,125.782,112.085,0.73,43.909,30.541,1.492,0.67,0.918,0.356422952818545,0.372339444766621,0.271517152161306,3
"DSC_1100_Plate1Round3Start.JPG",3,1,"d",9,1,0,1,988,137.539,103.219,0.656,44.181,33.551,1.408,0.71,0.89,0.342136622133522,0.373813606668023,0.284117588170137,4
"DSC_1100_Plate1Round3Start.JPG",3,1,"e",9,1,1,1,701,107.296,108.736,0.765,37.483,28.936,1.276,0.784,0.903,0.354086962919364,0.376753482440651,0.269518221502845,5
"DSC_1100_Plate1Round3Start.JPG",3,1,"f",9,2,1,2,770,186.894,112.3755,0.4775,27.577,20.1515,1.5175,0.6675,0.8065,0.353129346007237,0.369587380709513,0.27796975186219,6
"DSC_1100_Plate1Round3Start.JPG",3,1,"g",9,2,0,1,987,138.953,101.804,0.642,50.448,26,1.854,0.539,0.932,0.367932497740757,0.39350123767239,0.238448391025893,7
"DSC_1100_Plate1Round3Start.JPG",3,1,"h",9,2,0,1,1419,161.924,95.457,0.68,62.008,32.422,2.088,0.479,0.903,0.353569320915875,0.388087480925094,0.258248914869173,8
"DSC_1100_Plate1Round3Start.JPG",3,1,"a",10,1,0,1,216,67.598,98.269,0.594,28.302,13.287,2.214,0.452,0.847,0.340429501334772,0.3706899768323,0.288215680089007,1
"DSC_1100_Plate1Round3Start.JPG",3,1,"b",10,1,1,1,1175,169.823,107.66,0.512,48.332,35.98,1.362,0.734,0.87,0.35485788593721,0.375283299275497,0.270097219642083,2
"DSC_1100_Plate1Round3Start.JPG",3,1,"c",10,2,0,1,733,118.368,107.322,0.657,38.601,26.297,1.564,0.639,0.894,0.33945509774324,0.374014647509364,0.286604796779784,3
"DSC_1100_Plate1Round3Start.JPG",3,1,"d",10,2,0,1,701,108.569,102.75,0.747,38.91,26.355,1.491,0.671,0.906,0.349680454176805,0.385300892133009,0.265021897810219,4
"DSC_1100_Plate1Round3Start.JPG",3,1,"e",10,1,2,1,539,115.983,105.638,0.504,39.319,18.919,2.135,0.468,0.899,0.358636727945121,0.379670825523644,0.262045854711373,5
"DSC_1100_Plate1Round3Start.JPG",3,1,"f",10,1,0,1,414,81.012,105.572,0.793,29.833,19.565,1.546,0.647,0.919,0.352552444461284,0.3708432791523,0.277011581353642,6
"DSC_1100_Plate1Round3Start.JPG",3,1,"g",10,1,1,1,1182,159.238,106.985,0.586,47.539,40,1.151,0.869,0.871,0.348142262934056,0.373429296941939,0.278858406941783,7
"DSC_1100_Plate1Round3Start.JPG",3,1,"h",10,1,1,1,161,57.355,100.646,0.615,23.409,10.967,2.193,0.456,0.843,0.363511714325458,0.369168504792375,0.268081526671038,8
"DSC_1100_Plate1Round3Start.JPG",3,1,"a",11,1,2,1,232,73.752,132.638,0.536,32.45,10.804,3.381,0.296,0.894,0.345411320033977,0.338424885779339,0.316281910161492,1
"DSC_1100_Plate1Round3Start.JPG",3,1,"b",11,2,0,1,1508,168.066,100.249,0.671,60.208,36.918,1.655,0.604,0.909,0.34831270137358,0.369869026124949,0.281798322177777,2
"DSC_1100_Plate1Round3Start.JPG",3,1,"c",11,2,1,3,2206,387.487,109.599333333333,0.551666666666667,42.1993333333333,27.581,1.508,0.668666666666667,0.856,0.356065791860058,0.373533246087169,0.270692864147035,3
"DSC_1100_Plate1Round3Start.JPG",3,1,"d",11,3,0,2,1203,204.35,102.0755,0.7185,33.4265,24.3205,1.397,0.719,0.909,0.349736033962789,0.376915744968427,0.273196160449319,4
"DSC_1100_Plate1Round3Start.JPG",3,1,"e",11,2,0,1,490,114.468,106.839,0.47,49.769,14.753,3.792,0.264,0.888,0.35883900073943,0.375496463526116,0.265911012520397,5
"DSC_1100_Plate1Round3Start.JPG",3,1,"f",11,2,0,1,1163,136.853,100.086,0.78,44.911,35.097,1.332,0.751,0.916,0.348936581206829,0.388152855211185,0.263033790939792,6
"DSC_1100_Plate1Round3Start.JPG",3,1,"g",11,2,0,1,1362,163.581,100.016,0.64,59.464,33.368,1.89,0.529,0.878,0.345684690449528,0.378312803284808,0.275992507865408,7
"DSC_1100_Plate1Round3Start.JPG",3,1,"h",11,2,1,1,264,90.006,126.481,0.41,39.56,12.154,3.746,0.267,0.799,0.353736924913623,0.347140413711677,0.299072587977641,8
"DSC_1100_Plate1Round3Start.JPG",3,1,"a",12,2,1,1,695,120.953,98.987,0.597,45.967,23.432,2.012,0.497,0.848,0.361077717276006,0.384720552530467,0.254137748727947,1
"DSC_1100_Plate1Round3Start.JPG",3,1,"b",12,1,0,1,184,54.042,99.859,0.792,20.248,14,1.372,0.729,0.911,0.352563781598721,0.379521792393942,0.267640706729822,2
"DSC_1100_Plate1Round3Start.JPG",3,1,"c",12,2,0,1,519,106.144,141.173,0.579,47.011,16.101,3.127,0.32,0.919,0.349056358746597,0.337623577690729,0.31348534540363,3
"DSC_1100_Plate1Round3Start.JPG",3,1,"d",12,2,0,1,636,106.912,101.292,0.699,35,25.23,1.372,0.729,0.896,0.354891468888626,0.382929221129671,0.26256762626861,4
"DSC_1100_Plate1Round3Start.JPG",3,1,"e",12,2,0,1,2046,218.108,98.935,0.54,77.621,38.536,2.145,0.466,0.85,0.342480753356581,0.383534643958154,0.273859941712572,5
"DSC_1100_Plate1Round3Start.JPG",3,1,"f",12,2,0,1,1308,188.309,100.951,0.464,57.14,35.585,1.64,0.61,0.841,0.346461814807844,0.377873093547034,0.275638676189438,6
"DSC_1100_Plate1Round3Start.JPG",3,1,"g",12,1,1,1,825,128.953,103.577,0.623,37.696,31.974,1.157,0.864,0.902,0.356060386636673,0.370741895723311,0.273719068905259,7
"DSC_1100_Plate1Round3Start.JPG",3,1,"h",12,2,1,1,1852,290.877,98.584,0.275,73.824,37.043,2.296,0.435,0.783,0.352599475236009,0.365245205442398,0.282293948984284,8
"DSC_1103_Plate2Round3Start.JPG",3,2,"a",1,2,0,1,1108,171.823,81.122,0.472,53.535,33.599,1.639,0.61,0.805,0.352308868124553,0.377373996367611,0.270469169892261,1
"DSC_1103_Plate2Round3Start.JPG",3,2,"b",1,1,1,1,2455,215.279,82.7,0.666,70.114,48.602,1.404,0.712,0.934,0.354832728738412,0.382144296654575,0.263075372833535,2
"DSC_1103_Plate2Round3Start.JPG",3,2,"c",1,2,0,1,1952,207.723,87.357,0.568,67.742,40.716,1.732,0.577,0.877,0.345227056789954,0.384250832789587,0.270499215861351,3
"DSC_1103_Plate2Round3Start.JPG",3,2,"d",1,2,0,1,1857,225.865,88.911,0.457,63.953,40.409,1.53,0.654,0.875,0.357608544874462,0.381617572628809,0.261283755665778,4
"DSC_1103_Plate2Round3Start.JPG",3,2,"e",1,3,1,2,1533,264.049,93.022,0.5935,38.73,28.4985,1.3035,0.7695,0.871,0.36041306128911,0.381497798283192,0.258300747314459,5
"DSC_1103_Plate2Round3Start.JPG",3,2,"f",1,3,0,2,2893,457.571,90.9285,0.3095,55.9835,35.0065,1.6995,0.5905,0.807,0.364527848705246,0.384197975701686,0.251334555875794,6
"DSC_1103_Plate2Round3Start.JPG",3,2,"g",1,2,0,1,1547,161.095,84.699,0.749,53.907,37.332,1.464,0.683,0.941,0.353703506928456,0.389182084007289,0.257244280727439,7
"DSC_1103_Plate2Round3Start.JPG",3,2,"h",1,2,0,1,347,112.953,96.939,0.342,30.414,19,1.585,0.631,0.816,0.374004958444658,0.373974011147904,0.252196398422376,8
"DSC_1103_Plate2Round3Start.JPG",3,2,"a",2,4,0,2,2441,340.475,76.5185,0.5475,52.6985,34.5615,1.4945,0.6705,0.8685,0.343064983507028,0.374542300272621,0.282568972536592,1
"DSC_1103_Plate2Round3Start.JPG",3,2,"b",2,2,0,1,2243,267.706,83.652,0.393,85.44,41.894,2.157,0.464,0.821,0.351571590238926,0.387438435422943,0.260958096239978,2
"DSC_1103_Plate2Round3Start.JPG",3,2,"c",2,2,2,1,1079,148.752,89.535,0.613,48.374,30.582,1.639,0.61,0.888,0.36207442154837,0.381977252843395,0.256197762513728,3
"DSC_1103_Plate2Round3Start.JPG",3,2,"d",2,4,2,3,1310,286.877,101.109666666667,0.551666666666667,32.0186666666667,20.3323333333333,1.663,0.605333333333333,0.8,0.361869772866802,0.378499182200325,0.260031749588317,4
"DSC_1103_Plate2Round3Start.JPG",3,2,"e",2,3,2,2,2477,370.76,95.9475,0.481,56.2935,33.933,1.657,0.608,0.8375,0.356874243826154,0.380397586124915,0.262967237500655,5
"DSC_1103_Plate2Round3Start.JPG",3,2,"f",2,1,1,1,1068,140.752,92.797,0.677,44.922,35.146,1.263,0.792,0.903,0.354271510214052,0.380895934135802,0.26490080498292,6
"DSC_1103_Plate2Round3Start.JPG",3,2,"g",2,3,1,2,1755,270.534,93.3475,0.5985,43.1265,28.568,1.5145,0.669,0.89,0.365845767252099,0.384240072668934,0.250330984898125,7
"DSC_1103_Plate2Round3Start.JPG",3,2,"h",2,1,0,1,1011,121.64,87.136,0.859,41.4,33,1.266,0.79,0.95,0.352820112620884,0.386920063655282,0.260470222793488,8
"DSC_1103_Plate2Round3Start.JPG",3,2,"a",3,2,0,1,1159,186.451,78.682,0.419,58.941,31.549,1.787,0.56,0.833,0.345102225837337,0.379337078366081,0.275946213873567,1
"DSC_1103_Plate2Round3Start.JPG",3,2,"b",3,1,1,1,495,100.811,91.089,0.612,34.928,21.927,1.707,0.586,0.898,0.342595337161092,0.37410298352893,0.282965012240776,2
"DSC_1103_Plate2Round3Start.JPG",3,2,"c",3,3,1,2,3190,440.073,94.0755,0.352,58.0945,33.945,2.013,0.502,0.7745,0.362837659150646,0.377283122092403,0.260128470420217,3
"DSC_1103_Plate2Round3Start.JPG",3,2,"d",3,1,0,1,454,90.225,87.593,0.701,33.838,19.977,1.66,0.602,0.904,0.344688883053821,0.38862694507552,0.2670456923879,4
"DSC_1103_Plate2Round3Start.JPG",3,2,"e",3,2,0,1,1149,176.894,97.664,0.461,60.141,28.785,2.288,0.437,0.833,0.344296089995631,0.369047619047619,0.286089722586282,5
"DSC_1103_Plate2Round3Start.JPG",3,2,"f",3,1,0,1,747,112.953,95.32,0.736,37.108,28.752,1.24,0.806,0.912,0.347282836760386,0.383245908518674,0.269383829906281,6
"DSC_1103_Plate2Round3Start.JPG",3,2,"g",3,3,0,1,1932,196.066,87.335,0.632,65.299,46.37,1.381,0.724,0.895,0.344115570313544,0.378477509971184,0.277395469552108,7
"DSC_1103_Plate2Round3Start.JPG",3,2,"h",3,1,1,2,364,119.539,85.6435,0.6315,22.257,13.0045,1.786,0.5755,0.8335,0.343665464345408,0.365181886563006,0.290920254359245,8
"DSC_1103_Plate2Round3Start.JPG",3,2,"a",4,2,0,1,790,126.125,84.328,0.624,39.56,27,1.484,0.674,0.903,0.350231635202226,0.382668469152199,0.267230338677545,1
"DSC_1103_Plate2Round3Start.JPG",3,2,"b",4,2,0,1,882,137.196,87.45,0.589,49.729,27.129,1.823,0.548,0.873,0.359935201067277,0.384608347627216,0.255868115113398,2
"DSC_1103_Plate2Round3Start.JPG",3,2,"c",4,2,0,1,1813,199.137,84.535,0.575,72.007,36.652,2.246,0.445,0.855,0.348849588927663,0.379803237317876,0.271094812799432,3
"DSC_1103_Plate2Round3Start.JPG",3,2,"d",4,2,0,1,1412,187.095,87.802,0.507,68.884,31.366,2.429,0.412,0.862,0.346013378586668,0.379919212166769,0.274185098289333,4
"DSC_1103_Plate2Round3Start.JPG",3,2,"e",4,2,1,1,814,144.61,100.023,0.489,45.891,25.951,1.689,0.592,0.857,0.356874585511999,0.377819768119999,0.265838857062876,5
